# milliseconds,radio_intensity
96954.96,7.32
96959.41,7.09
96963.87,7.02
96968.33,6.71
96972.79,6.71
96977.25,6.61
96981.71,5.86
96986.17,5.50
96990.62,5.18
96995.08,5.12
96999.54,4.34
97004.00,4.37
97008.46,4.06
97012.92,4.02
97017.38,3.94
97021.83,4.07
97026.29,3.90
97030.75,4.07
97035.21,4.32
97039.67,4.70
97044.13,4.78
97048.59,5.29
97053.04,5.39
97057.50,5.87
97061.96,6.15
97066.42,6.26
97070.88,6.60
97075.34,6.96
97079.79,6.92
97084.25,7.30
97088.71,7.41
97093.17,7.34
97097.63,7.48
97102.09,7.31
97106.55,7.30
97111.00,7.14
97115.46,7.13
97119.92,6.87
97124.38,7.02
97128.84,6.70
97133.30,6.79
97137.76,6.59
97142.21,7.09
97146.67,7.09
97151.13,7.16
97155.59,7.35
97160.05,7.28
97164.51,7.74
97168.97,7.92
97173.42,8.03
97177.88,7.82
97182.34,7.45
97186.80,6.61
97191.26,6.54
97195.72,5.89
97200.18,5.11
97204.63,4.58
97209.09,3.93
97213.55,3.47
97218.01,3.27
97222.47,2.77
97226.93,2.55
97231.38,2.41
97235.84,2.36
97240.30,2.29
97244.76,2.15
97249.22,2.00
97253.68,2.36
97258.14,2.42
97262.59,1.58
97267.05,1.29
97271.51,1.17
97275.97,0.33
97280.43,0.37
97284.89,0.43
97289.35,-0.06
97293.80,0.32
97298.26,-0.01
97302.72,0.44
97307.18,0.06
97311.64,-0.01
97316.10,0.00
97320.56,-0.39
97325.01,-0.40
97329.47,-0.46
97333.93,-0.59
97338.39,-0.54
97342.85,-0.76
97347.31,-0.60
97351.76,-0.49
97356.22,-0.02
97360.68,0.66
97365.14,0.45
97369.60,-0.04
97374.06,0.16
97378.52,-0.32
97382.97,-0.33
97387.43,-0.07
97391.89,-0.26
97396.35,0.03
97400.81,-0.37
97405.27,-0.11
97409.73,-0.28
97414.18,-0.32
97418.64,-0.73
97423.10,-0.66
97427.56,-0.33
97432.02,-0.30
97436.48,-0.40
97440.94,-0.18
97445.39,-0.65
97449.85,-0.62
97454.31,-0.64
97458.77,-0.38
97463.23,-0.48
97467.69,-0.48
97472.14,-0.16
97476.60,0.04
97481.06,0.12
97485.52,-0.15
97489.98,-0.26
97494.44,-0.29
97498.90,-0.27
97503.35,-0.19
97507.81,-0.50
97512.27,-1.11
97516.73,-0.97
97521.19,-0.53
97525.65,0.00
97530.11,-0.34
97534.56,-0.05
97539.02,-0.46
97543.48,-0.07
97547.94,-0.01
97552.40,0.01
97556.86,0.06
97561.32,-0.04
97565.77,-0.05
97570.23,-0.35
97574.69,-0.36
97579.15,-0.28
97583.61,-0.08
97588.07,0.15
97592.52,-0.14
97596.98,-0.23
97601.44,-0.15
97605.90,0.12
97610.36,0.12
97614.82,0.09
97619.28,-0.06
97623.73,-0.08
97628.19,-0.04
97632.65,0.23
97637.11,-0.10
97641.57,-0.32
97646.03,-0.83
97650.49,-0.69
97654.94,-0.80
97659.40,-0.76
97663.86,-0.16
97668.32,0.15
97672.78,0.24
97677.24,0.10
97681.70,0.11
97686.15,-0.14
97690.61,-0.17
97695.07,-0.48
97699.53,-0.08
97703.99,0.26
97708.45,0.06
97712.90,0.57
97717.36,0.13
97721.82,0.57
97726.28,0.02
97730.74,0.40
97735.20,-0.10
97739.66,-0.28
97744.11,-0.21
97748.57,-0.05
97753.03,-0.51
97757.49,-0.69
97761.95,-0.76
97766.41,-0.76
97770.87,-0.68
97775.32,-0.25
97779.78,-0.07
97784.24,-0.01
97788.70,-0.31
97793.16,-0.41
97797.62,-0.50
97802.08,-0.47
97806.53,-0.64
97810.99,-0.04
97815.45,0.46
97819.91,-0.18
97824.37,-0.78
97828.83,-0.56
97833.28,0.24
97837.74,0.00
97842.20,0.07
97846.66,-0.66
97851.12,-0.38
97855.58,-0.92
97860.04,-1.02
97864.49,-0.93
97868.95,-1.29
97873.41,-1.63
97877.87,-1.21
97882.33,-0.81
97886.79,-0.45
97891.25,-0.32
97895.70,-0.31
97900.16,-0.23
97904.62,-0.09
97909.08,-0.14
97913.54,0.39
97918.00,0.32
97922.46,0.30
97926.91,0.35
97931.37,0.10
97935.83,-0.59
97940.29,-0.49
97944.75,0.01
97949.21,-0.05
97953.66,0.54
97958.12,0.50
97962.58,1.09
97967.04,1.56
97971.50,0.95
97975.96,0.66
97980.42,0.53
97984.87,1.22
97989.33,1.56
97993.79,1.49
97998.25,1.98
98002.71,2.40
98007.17,2.86
98011.63,3.55
98016.08,3.98
98020.54,4.85
98025.00,6.49
98029.46,7.68
98033.92,8.44
98038.38,9.39
98042.84,10.73
98047.29,11.99
98051.75,12.94
98056.21,13.30
98060.67,14.51
98065.13,14.74
98069.59,14.48
98074.04,14.39
98078.50,13.99
98082.96,13.38
98087.42,13.43
98091.88,12.96
98096.34,12.91
98100.80,12.39
98105.25,12.12
98109.71,12.24
98114.17,12.64
98118.63,13.37
98123.09,14.00
98127.55,15.51
98132.01,17.90
98136.46,19.76
98140.92,21.94
98145.38,24.54
98149.84,26.91
98154.30,29.04
98158.76,30.61
98163.22,31.51
98167.67,31.99
98172.13,31.98
98176.59,30.87
98181.05,28.70
98185.51,27.45
98189.97,25.81
98194.42,23.88
98198.88,22.38
98203.34,21.46
98207.80,20.58
98212.26,19.58
98216.72,18.76
98221.18,17.86
98225.63,16.80
98230.09,15.79
98234.55,14.72
98239.01,14.05
98243.47,13.59
98247.93,13.09
98252.39,12.85
98256.84,12.28
98261.30,11.65
98265.76,11.88
98270.22,11.48
98274.68,11.86
98279.14,11.48
98283.60,11.91
98288.05,11.43
98292.51,11.64
98296.97,11.48
98301.43,11.68
98305.89,11.62
98310.35,11.43
98314.80,10.78
98319.26,10.44
98323.72,10.27
98328.18,9.97
98332.64,9.51
98337.10,8.71
98341.56,8.83
98346.01,8.98
98350.47,8.86
98354.93,9.12
98359.39,8.30
98363.85,8.04
98368.31,7.51
98372.77,7.13
98377.22,7.18
98381.68,7.41
98386.14,7.55
98390.60,8.02
98395.06,8.69
98399.52,8.47
98403.98,8.54
98408.43,8.14
98412.89,8.06
98417.35,7.89
98421.81,7.55
98426.27,7.98
98430.73,7.84
98435.18,7.99
98439.64,8.25
98444.10,8.45
98448.56,8.81
98453.02,9.21
98457.48,9.71
98461.94,10.54
98466.39,9.93
98470.85,9.86
98475.31,9.85
98479.77,9.63
98484.23,9.36
98488.69,8.73
98493.15,8.76
98497.60,8.33
98502.06,8.16
98506.52,7.80
98510.98,8.18
98515.44,8.53
98519.90,8.56
98524.36,9.11
98528.81,9.23
98533.27,9.21
98537.73,8.95
98542.19,8.56
98546.65,8.32
98551.11,7.90
98555.56,7.76
98560.02,7.40
98564.48,6.78
98568.94,6.21
98573.40,6.10
98577.86,6.03
98582.32,5.56
98586.77,5.73
98591.23,5.22
98595.69,5.08
98600.15,4.97
98604.61,4.11
98609.07,3.35
98613.53,2.85
98617.98,2.36
98622.44,2.53
98626.90,2.34
98631.36,2.13
98635.82,1.71
98640.28,1.74
98644.74,1.62
98649.19,1.53
98653.65,0.70
98658.11,-0.11
98662.57,0.08
98667.03,0.22
98671.49,-0.09
98675.94,-0.20
98680.40,0.15
98684.86,-0.01
98689.32,0.18
98693.78,0.02
98698.24,0.24
98702.70,0.30
98707.15,0.14
98711.61,-0.06
98716.07,0.00
98720.53,0.05
98724.99,0.04
98729.45,0.24
98733.91,-0.19
98738.36,-0.10
98742.82,-0.13
98747.28,0.13
98751.74,-0.10
98756.20,-0.17
98760.66,-0.01
98765.12,0.69
98769.57,0.75
98774.03,0.44
98778.49,0.10
98782.95,0.01
98787.41,0.19
98791.87,-0.30
98796.32,-0.34
98800.78,0.12
98805.24,0.09
98809.70,-0.08
98814.16,-0.23
98818.62,-0.05
98823.08,0.00
98827.53,0.00
98831.99,-0.14
98836.45,-0.39
98840.91,-0.31
98845.37,-0.17
98849.83,-0.49
98854.29,-0.49
98858.74,-0.52
98863.20,-0.29
98867.66,-0.38
98872.12,0.00
98876.58,0.05
98881.04,-0.03
98885.50,0.01
98889.95,-0.33
98894.41,-0.31
98898.87,-0.28
98903.33,0.00
98907.79,-0.17
98912.25,0.21
98916.70,0.33
98921.16,-0.10
98925.62,0.34
98930.08,0.38
98934.54,0.06
98939.00,0.38
98943.46,-0.02
98947.91,0.13
98952.37,-0.12
98956.83,0.08
98961.29,-0.15
98965.75,0.03
98970.21,0.03
98974.67,-0.54
98979.12,-0.16
98983.58,-0.26
98988.04,-0.36
98992.50,-0.49
98996.96,0.00
99001.42,-0.15
99005.88,-0.57
99010.33,-0.57
99014.79,-0.85
99019.25,-0.60
99023.71,-0.05
99028.17,-0.25
99032.63,-0.80
99037.08,-0.48
99041.54,-0.11
99046.00,-0.62
99050.46,-0.48
99054.92,-1.03
99059.38,-1.56
99063.84,-0.91
99068.29,-1.06
99072.75,-1.10
99077.21,-0.66
99081.67,-0.16
99086.13,0.19
99090.59,0.03
99095.05,-0.02
99099.50,-0.40
99103.96,-0.58
99108.42,-0.64
99112.88,-0.48
99117.34,-0.75
99121.80,-0.55
99126.26,-0.47
99130.71,-0.60
99135.17,-0.57
99139.63,-0.95
99144.09,-0.45
99148.55,-0.85
99153.01,-0.70
99157.46,-0.47
99161.92,-0.74
99166.38,-0.59
99170.84,-0.77
99175.30,-0.36
99179.76,0.14
99184.22,0.02
99188.67,-0.46
99193.13,-0.95
99197.59,-1.28
99202.05,-1.15
99206.51,-0.77
99210.97,-0.72
99215.43,-0.75
99219.88,-0.79
99224.34,-1.05
99228.80,-0.36
99233.26,-0.28
99237.72,-0.15
99242.18,-0.33
99246.64,-0.78
99251.09,-0.71
99255.55,-0.64
99260.01,-1.21
99264.47,-1.27
99268.93,-1.08
99273.39,-1.48
99277.84,-1.00
99282.30,-1.39
99286.76,-1.17
99291.22,-0.83
99295.68,-0.91
99300.14,-0.91
99304.60,-0.89
99309.05,-1.07
99313.51,-0.60
99317.97,0.57
99322.43,0.65
99326.89,0.83
99331.35,1.21
99335.81,1.10
99340.26,1.21
99344.72,1.73
99349.18,1.33
99353.64,1.64
99358.10,1.48
99362.56,1.52
99367.02,1.01
99371.47,1.54
99375.93,1.98
99380.39,2.15
99384.85,2.47
99389.31,2.53
99393.77,3.00
99398.22,3.06
99402.68,3.17
99407.14,3.82
99411.60,3.71
99416.06,4.35
99420.52,4.37
99424.98,4.38
99429.43,4.07
99433.89,3.81
99438.35,3.94
99442.81,4.23
99447.27,3.80
99451.73,3.84
99456.19,3.65
99460.64,4.03
99465.10,3.77
99469.56,3.74
99474.02,3.31
99478.48,3.81
99482.94,4.21
99487.40,4.54
99491.85,5.29
99496.31,5.56
99500.77,6.12
99505.23,6.60
99509.69,7.23
99514.15,7.35
99518.60,7.90
99523.06,8.31
99527.52,8.88
99531.98,9.62
99536.44,9.94
99540.90,10.23
99545.36,11.09
99549.81,11.34
99554.27,12.22
99558.73,13.27
99563.19,14.05
99567.65,14.67
99572.11,13.66
99576.57,13.46
99581.02,13.58
99585.48,12.72
99589.94,12.00
99594.40,11.13
99598.86,9.80
99603.32,9.56
99607.78,9.28
99612.23,8.87
99616.69,8.60
99621.15,8.62
99625.61,7.99
99630.07,7.58
99634.53,7.63
99638.98,7.04
99643.44,6.89
99647.90,6.74
99652.36,7.02
99656.82,6.77
99661.28,6.51
99665.74,6.22
99670.19,6.29
99674.65,6.05
99679.11,6.34
99683.57,6.37
99688.03,6.41
99692.49,6.08
99696.95,6.18
99701.40,6.26
99705.86,6.07
99710.32,6.01
99714.78,6.27
99719.24,5.99
99723.70,6.12
99728.16,6.51
99732.61,6.09
99737.07,6.54
99741.53,6.28
99745.99,6.61
99750.45,6.83
99754.91,6.94
99759.36,6.66
99763.82,7.06
99768.28,6.77
99772.74,6.69
99777.20,6.99
99781.66,6.96
99786.12,7.19
99790.57,6.95
99795.03,7.03
99799.49,7.55
99803.95,7.48
99808.41,7.15
99812.87,7.05
99817.33,6.64
99821.78,6.32
99826.24,6.40
99830.70,5.85
99835.16,5.65
99839.62,4.96
99844.08,4.72
99848.54,4.81
99852.99,4.39
99857.45,4.08
99861.91,4.06
99866.37,3.96
99870.83,3.63
99875.29,3.55
99879.74,3.10
99884.20,3.03
99888.66,2.75
99893.12,2.53
99897.58,2.37
99902.04,3.21
99906.50,3.15
99910.95,2.93
99915.41,3.03
99919.87,2.29
99924.33,2.38
99928.79,1.94
99933.25,1.83
99937.71,1.81
99942.16,1.59
99946.62,1.20
99951.08,1.13
99955.54,1.18
99960.00,1.12
99964.46,1.03
99968.92,0.44
99973.37,0.47
99977.83,0.35
99982.29,0.47
99986.75,1.05
99991.21,1.41
99995.67,0.80
100000.13,0.94
100004.58,0.52
100009.04,0.42
100013.50,0.00
100017.96,0.40
100022.42,0.21
100026.88,0.42
100031.33,0.39
100035.79,-0.07
100040.25,0.49
100044.71,0.35
100049.17,0.38
100053.63,0.03
100058.09,0.54
100062.54,0.35
100067.00,0.56
100071.46,0.09
100075.92,0.26
100080.38,0.20
100084.84,0.52
100089.30,0.11
100093.75,0.22
100098.21,-0.20
100102.67,0.05
100107.13,-0.23
100111.59,-0.29
100116.05,-0.16
100120.51,-0.32
100124.96,-0.18
100129.42,-0.23
100133.88,-0.30
100138.34,-0.50
100142.80,-0.35
100147.26,-0.45
100151.71,-0.17
100156.17,-0.20
100160.63,-0.44
100165.09,-0.11
100169.55,-0.34
100174.01,-0.41
100178.47,-0.21
100182.92,-0.03
100187.38,-0.30
100191.84,-0.31
100196.30,-0.03
100200.76,-0.29
100205.22,-0.02
100209.68,-0.40
100214.13,-0.30
100218.59,0.16
100223.05,0.05
100227.51,-0.08
100231.97,0.09
100236.43,0.18
100240.89,0.24
100245.34,0.16
100249.80,-0.15
100254.26,-0.26
100258.72,0.00
100263.18,-0.13
100267.64,-0.33
100272.09,-0.51
100276.55,-0.56
100281.01,-0.71
100285.47,-0.29
100289.93,-0.04
100294.39,0.28
100298.85,-0.01
100303.30,-0.67
100307.76,-0.86
100312.22,-1.66
100316.68,0.62
100321.14,0.64
100325.60,0.59
100330.06,0.30
100334.51,0.01
100338.97,0.05
100343.43,-0.63
100347.89,0.07
100352.35,0.36
100356.81,0.78
100361.27,0.48
100365.72,0.55
100370.18,0.01
100374.64,0.27
100379.10,0.09
100383.56,0.13
100388.02,0.12
100392.47,-0.03
100396.93,-0.05
100401.39,-0.10
100405.85,-0.33
100410.31,-0.33
100414.77,-0.72
100419.23,-0.61
100423.68,-0.41
100428.14,-0.91
100432.60,-1.01
100437.06,-0.61
100441.52,-1.15
100445.98,-0.94
100450.44,-0.74
100454.89,-0.68
100459.35,-0.24
100463.81,-0.07
100468.27,0.13
100472.73,0.17
100477.19,0.02
100481.65,0.33
100486.10,-0.14
100490.56,-0.52
100495.02,-0.55
100499.48,-0.55
100503.94,-0.73
100508.40,-0.96
100512.85,-0.64
100517.31,-0.51
100521.77,-0.54
100526.23,-0.46
100530.69,-0.49
100535.15,-0.78
100539.61,-0.58
100544.06,-0.31
100548.52,-0.27
100552.98,-0.07
100557.44,0.01
100561.90,-0.70
100566.36,-0.54
100570.82,-0.50
100575.27,-0.61
100579.73,-0.03
100584.19,0.16
100588.65,-0.14
100593.11,-0.24
100597.57,-0.41
100602.03,0.01
100606.48,0.43
100610.94,0.53
100615.40,0.73
100619.86,0.38
100624.32,0.23
100628.78,0.13
100633.23,0.47
100637.69,1.18
100642.15,0.80
100646.61,0.62
100651.07,0.41
100655.53,0.42
100659.99,0.48
100664.44,0.53
100668.90,0.34
100673.36,0.44
100677.82,1.26
100682.28,1.78
100686.74,2.08
100691.20,2.29
100695.65,3.17
100700.11,3.60
100704.57,4.20
100709.03,4.89
100713.49,6.00
100717.95,8.07
100722.41,8.78
100726.86,10.04
100731.32,11.46
100735.78,13.42
100740.24,15.77
100744.70,17.71
100749.16,20.10
100753.61,22.58
100758.07,25.18
100762.53,27.64
100766.99,29.23
100771.45,30.47
100775.91,31.61
100780.37,32.93
100784.82,33.42
100789.28,33.41
100793.74,33.87
100798.20,34.38
100802.66,33.75
100807.12,33.49
100811.58,32.66
100816.03,32.15
100820.49,31.82
100824.95,31.04
100829.41,30.90
100833.87,29.72
100838.33,28.05
100842.79,26.59
100847.24,25.09
100851.70,23.31
100856.16,22.07
100860.62,20.84
100865.08,20.16
100869.54,19.16
100873.99,18.26
100878.45,17.31
100882.91,16.71
100887.37,15.57
100891.83,15.27
100896.29,14.64
100900.75,13.61
100905.20,13.27
100909.66,13.46
100914.12,13.35
100918.58,13.85
100923.04,13.38
100927.50,13.30
100931.96,13.76
100936.41,13.64
100940.87,14.69
100945.33,15.35
100949.79,16.28
100954.25,17.40
100958.71,18.40
100963.17,19.13
100967.62,19.41
100972.08,19.18
100976.54,18.37
100981.00,16.39
100985.46,14.85
100989.92,13.66
100994.37,12.28
100998.83,11.74
101003.29,11.06
101007.75,11.02
101012.21,10.46
101016.67,10.36
101021.13,9.77
101025.58,9.54
101030.04,9.33
101034.50,9.49
101038.96,9.65
101043.42,9.19
101047.88,9.36
101052.34,9.54
101056.79,9.55
101061.25,9.54
101065.71,9.79
101070.17,10.25
101074.63,11.10
101079.09,11.88
101083.55,13.40
101088.00,13.09
101092.46,12.71
101096.92,12.92
101101.38,13.07
101105.84,13.28
101110.30,14.20
101114.75,15.04
101119.21,15.82
101123.67,16.12
101128.13,16.94
101132.59,17.95
101137.05,18.79
101141.51,21.68
101145.96,22.19
101150.42,22.98
101154.88,22.83
101159.34,22.47
101163.80,21.80
101168.26,21.43
101172.72,20.30
101177.17,17.69
101181.63,15.48
101186.09,13.80
101190.55,12.19
101195.01,10.91
101199.47,10.08
101203.93,9.91
101208.38,8.69
101212.84,7.88
101217.30,6.81
101221.76,6.11
101226.22,5.48
101230.68,5.16
101235.13,5.19
101239.59,4.55
101244.05,4.20
101248.51,4.17
101252.97,3.34
101257.43,3.10
101261.89,2.85
101266.34,2.81
101270.80,2.74
101275.26,2.32
101279.72,1.72
101284.18,1.50
101288.64,1.59
101293.10,1.16
101297.55,0.78
101302.01,-0.08
101306.47,-0.11
101310.93,0.09
101315.39,-0.01
101319.85,0.46
101324.31,0.59
101328.76,0.25
101333.22,0.13
101337.68,-0.15
101342.14,-0.06
101346.60,0.11
101351.06,-0.41
101355.51,0.06
101359.97,-0.29
101364.43,0.09
101368.89,-0.23
101373.35,-0.18
101377.81,0.16
101382.27,0.08
101386.72,-0.04
101391.18,0.35
101395.64,0.26
101400.10,-0.02
101404.56,-0.22
101409.02,-0.11
101413.48,0.00
101417.93,0.04
101422.39,-0.26
101426.85,-0.44
101431.31,-0.44
101435.77,0.03
101440.23,-0.04
101444.69,-0.06
101449.14,0.02
101453.60,-0.31
101458.06,-0.02
101462.52,0.03
101466.98,-0.06
101471.44,-0.46
101475.89,0.04
101480.35,-0.26
101484.81,-0.19
101489.27,-0.36
101493.73,-0.03
101498.19,-0.05
101502.65,0.04
101507.10,-0.45
101511.56,-0.16
101516.02,-0.34
101520.48,-0.13
101524.94,-0.10
101529.40,-0.12
101533.86,-0.36
101538.31,-0.34
101542.77,-0.08
101547.23,-0.03
101551.69,-0.08
101556.15,-0.42
101560.61,-0.03
101565.07,-0.09
101569.52,-0.10
101573.98,0.23
101578.44,0.22
101582.90,0.26
101587.36,0.20
101591.82,-0.25
101596.27,-0.07
101600.73,-0.28
101605.19,0.13
101609.65,0.20
101614.11,0.22
101618.57,0.23
101623.03,0.27
101627.48,-0.10
101631.94,-0.21
101636.40,-0.09
101640.86,-0.24
101645.32,-0.17
101649.78,-0.62
101654.24,0.32
101658.69,0.31
101663.15,0.28
101667.61,0.42
101672.07,-0.24
101676.53,-0.48
101680.99,-0.73
101685.45,-0.64
101689.90,0.04
101694.36,0.02
101698.82,-0.04
101703.28,-0.80
101707.74,-0.43
101712.20,-0.05
101716.65,-0.10
101721.11,0.49
101725.57,0.97
101730.03,0.89
101734.49,0.13
101738.95,-0.31
101743.41,0.23
101747.86,0.32
101752.32,0.36
101756.78,-0.22
101761.24,-0.48
101765.70,-0.42
101770.16,-0.54
101774.62,-0.63
101779.07,-0.39
101783.53,-0.53
101787.99,-0.65
101792.45,-0.33
101796.91,-0.63
101801.37,-0.46
101805.83,-0.67
101810.28,-0.68
101814.74,-0.68
101819.20,-0.29
101823.66,-0.40
101828.12,-0.20
101832.58,-0.41
101837.03,-0.17
101841.49,-0.22
101845.95,-0.51
101850.41,-0.47
101854.87,-0.09
101859.33,-0.14
101863.79,-0.06
101868.24,-0.18
101872.70,-0.15
101877.16,-0.54
101881.62,-0.68
101886.08,-0.23
101890.54,-0.29
101895.00,0.20
101899.45,-0.35
101903.91,-0.39
101908.37,-0.13
101912.83,-0.20
101917.29,-0.13
101921.75,0.13
101926.21,-0.41
101930.66,-0.83
101935.12,-1.03
101939.58,-0.83
101944.04,-0.42
101948.50,-0.64
101952.96,-0.63
101957.41,-0.34
101961.87,-0.23
101966.33,0.57
101970.79,1.63
101975.25,1.59
101979.71,1.57
101984.17,1.72
101988.62,1.95
101993.08,1.83
101997.54,2.77
102002.00,2.35
102006.46,2.42
102010.92,2.31
102015.38,1.51
102019.83,1.61
102024.29,1.70
102028.75,1.74
102033.21,2.19
102037.67,3.37
102042.13,2.96
102046.59,3.00
102051.04,3.33
102055.50,3.90
102059.96,4.87
102064.42,5.66
102068.88,6.63
102073.34,7.81
102077.79,9.37
102082.25,11.38
102086.71,13.34
102091.17,15.67
102095.63,18.44
102100.09,20.73
102104.55,24.02
102109.00,27.50
102113.46,31.49
102117.92,34.93
102122.38,38.37
102126.84,44.65
102131.30,49.90
102135.76,52.83
102140.21,55.16
102144.67,55.79
102149.13,55.03
102153.59,53.17
102158.05,52.20
102162.51,51.36
102166.97,49.48
102171.42,46.23
102175.88,44.10
102180.34,40.92
102184.80,37.39
102189.26,34.43
102193.72,31.48
102198.17,29.29
102202.63,27.49
102207.09,24.77
102211.55,22.23
102216.01,20.15
102220.47,19.15
102224.93,17.90
102229.38,16.90
102233.84,16.20
102238.30,15.66
102242.76,14.81
102247.22,14.30
102251.68,14.26
102256.14,13.80
102260.59,12.93
102265.05,12.67
102269.51,12.29
102273.97,12.29
102278.43,11.99
102282.89,12.16
102287.35,11.89
102291.80,11.89
102296.26,11.42
102300.72,11.17
102305.18,11.41
102309.64,11.13
102314.10,10.68
102318.55,10.06
102323.01,9.03
102327.47,8.83
102331.93,8.26
102336.39,7.88
102340.85,7.36
102345.31,7.06
102349.76,6.46
102354.22,6.45
102358.68,6.38
102363.14,6.50
102367.60,6.22
102372.06,6.43
102376.52,6.34
102380.97,6.53
102385.43,5.95
102389.89,5.60
102394.35,5.54
102398.81,5.28
102403.27,5.08
102407.73,5.19
102412.18,4.99
102416.64,4.97
102421.10,5.09
102425.56,4.99
102430.02,5.85
102434.48,7.28
102438.93,7.58
102443.39,8.13
102447.85,8.86
102452.31,8.97
102456.77,9.06
102461.23,9.46
102465.69,9.84
102470.14,9.76
102474.60,9.71
102479.06,10.58
102483.52,10.55
102487.98,10.70
102492.44,10.13
102496.90,9.67
102501.35,9.53
102505.81,8.75
102510.27,8.27
102514.73,8.01
102519.19,8.14
102523.65,8.28
102528.11,8.06
102532.56,7.86
102537.02,7.97
102541.48,7.95
102545.94,7.69
102550.40,7.31
102554.86,7.52
102559.31,7.09
102563.77,6.73
102568.23,6.53
102572.69,6.29
102577.15,5.81
102581.61,5.91
102586.07,5.48
102590.52,5.60
102594.98,5.44
102599.44,5.98
102603.90,5.74
102608.36,3.85
102612.82,2.76
102617.28,2.28
102621.73,2.30
102626.19,1.62
102630.65,1.54
102635.11,1.57
102639.57,1.23
102644.03,0.96
102648.49,0.99
102652.94,1.11
102657.40,0.49
102661.86,0.82
102666.32,0.37
102670.78,0.30
102675.24,-0.14
102679.69,-0.34
102684.15,-0.32
102688.61,-0.71
102693.07,-0.46
102697.53,-0.37
102701.99,-0.29
102706.45,-0.20
102710.90,0.47
102715.36,0.70
102719.82,-0.09
102724.28,-0.35
102728.74,-0.81
102733.20,-0.40
102737.66,-0.43
102742.11,-0.06
102746.57,0.19
102751.03,0.16
102755.49,-0.06
102759.95,-0.03
102764.41,-0.11
102768.87,0.15
102773.32,0.04
102777.78,0.29
102782.24,0.15
102786.70,-0.08
102791.16,0.29
102795.62,-0.01
102800.08,-0.24
102804.53,0.04
102808.99,-0.17
102813.45,-0.02
102817.91,-0.01
102822.37,0.15
102826.83,0.20
102831.28,0.21
102835.74,-0.12
102840.20,0.37
102844.66,0.14
102849.12,0.00
102853.58,0.26
102858.04,0.09
102862.49,0.22
102866.95,0.15
102871.41,-0.12
102875.87,0.29
102880.33,0.00
102884.79,-0.12
102889.25,0.40
102893.70,-0.17
102898.16,0.25
102902.62,-0.15
102907.08,0.28
102911.54,-0.16
102916.00,0.00
102920.46,0.26
102924.91,0.03
102929.37,-0.08
102933.83,0.00
102938.29,0.15
102942.75,-0.19
102947.21,-0.44
102951.66,-0.53
102956.12,-0.50
102960.58,-0.49
102965.04,-0.63
102969.50,-0.56
102973.96,-0.50
102978.42,-0.38
102982.87,-0.58
102987.33,-0.43
102991.79,-0.09
102996.25,-0.14
103000.71,-0.24
103005.17,-0.24
103009.63,-0.66
103014.08,0.00
103018.54,0.29
103023.00,0.29
103027.46,0.60
103031.92,0.86
103036.38,1.33
103040.84,0.53
103045.29,-0.23
103049.75,-0.58
103054.21,-0.29
103058.67,-0.12
103063.13,-0.32
103067.59,-0.70
103072.04,-0.73
103076.50,-0.57
103080.96,-0.83
103085.42,-0.85
103089.88,-0.94
103094.34,-1.03
103098.80,-0.84
103103.25,-0.53
103107.71,-0.32
103112.17,-0.17
103116.63,-0.52
103121.09,-0.45
103125.55,-0.12
103130.01,-0.56
103134.46,-0.14
103138.92,-0.34
103143.38,-0.40
103147.84,-0.27
103152.30,-0.38
103156.76,-0.13
103161.22,-0.04
103165.67,-0.21
103170.13,-0.13
103174.59,-0.18
103179.05,0.00
103183.51,-0.35
103187.97,-0.61
103192.42,-0.37
103196.88,-0.26
103201.34,0.16
103205.80,-0.02
103210.26,0.33
103214.72,0.84
103219.18,1.07
103223.63,1.46
103228.09,1.89
103232.55,2.07
103237.01,1.33
103241.47,0.57
103245.93,0.35
103250.39,0.42
103254.84,0.72
103259.30,0.97
103263.76,0.99
103268.22,0.68
103272.68,0.45
103277.14,0.65
103281.60,0.57
103286.05,0.40
103290.51,0.14
103294.97,0.73
103299.43,0.98
103303.89,1.73
103308.35,1.50
103312.80,1.56
103317.26,1.09
103321.72,1.85
103326.18,2.56
103330.64,2.64
103335.10,2.69
103339.56,2.29
103344.01,2.18
103348.47,2.30
103352.93,2.29
103357.39,2.46
103361.85,2.76
103366.31,2.58
103370.77,2.84
103375.22,3.18
103379.68,3.03
103384.14,3.69
103388.60,5.16
103393.06,5.60
103397.52,6.55
103401.98,6.71
103406.43,7.30
103410.89,7.54
103415.35,7.58
103419.81,8.89
103424.27,10.13
103428.73,11.54
103433.18,12.79
103437.64,13.96
103442.10,14.88
103446.56,15.99
103451.02,16.70
103455.48,16.56
103459.94,17.17
103464.39,17.24
103468.85,17.47
103473.31,17.48
103477.77,17.56
103482.23,18.07
103486.69,17.67
103491.15,18.81
103495.60,19.77
103500.06,20.91
103504.52,21.78
103508.98,23.55
103513.44,25.14
103517.90,25.45
103522.36,25.88
103526.81,26.11
103531.27,27.75
103535.73,29.86
103540.19,29.54
103544.65,27.96
103549.11,27.85
103553.56,27.96
103558.02,27.36
103562.48,26.23
103566.94,25.35
103571.40,24.23
103575.86,20.62
103580.32,19.98
103584.77,19.59
103589.23,19.08
103593.69,18.34
103598.15,18.08
103602.61,17.20
103607.07,16.78
103611.53,16.41
103615.98,15.31
103620.44,14.73
103624.90,14.07
103629.36,13.94
103633.82,13.70
103638.28,12.29
